9.601709090909091628e+02
9.622181818181818471e+02
9.642654545454545314e+02
9.663127272727273294e+02
9.683600000000000136e+02
9.704072727272728116e+02
9.724545454545454959e+02
9.745018181818181802e+02
9.765490909090909781e+02
9.785963636363636624e+02
9.806436363636363467e+02
9.826909090909091447e+02
9.847381818181818289e+02
9.867854545454546269e+02
9.888327272727273112e+02
9.908799999999999955e+02
9.929272727272727934e+02
9.949745454545454777e+02
9.970218181818182757e+02
9.990690909090909599e+02
1.001116363636363644e+03
1.003163636363636442e+03
1.005210909090909126e+03
1.007258181818181811e+03
1.009305454545454609e+03
1.011352727272727293e+03
1.013400000000000091e+03
1.015447272727272775e+03
1.017494545454545460e+03
1.019541818181818257e+03
1.021589090909090942e+03
1.023636363636363626e+03
1.025683636363636424e+03
1.027730909090909108e+03
1.029778181818181793e+03
1.031825454545454477e+03
1.033872727272727388e+03
1.035920000000000073e+03
1.037967272727272757e+03
1.040014545454545441e+03
1.042061818181818126e+03
1.044109090909091037e+03
1.046156363636363722e+03
1.048203636363636406e+03
1.050250909090909090e+03
1.052298181818181774e+03
1.054345454545454686e+03
1.056392727272727370e+03
1.058440000000000055e+03
1.060487272727272739e+03
1.062534545454545423e+03
1.064581818181818335e+03
1.066629090909091019e+03
1.068676363636363703e+03
1.070723636363636388e+03
1.072770909090909072e+03
1.074818181818181756e+03
1.076865454545454668e+03
1.078912727272727352e+03
1.080960000000000036e+03
1.083007272727272721e+03
1.085054545454545405e+03
1.087101818181818317e+03
