358.21649,3805
358.53351,3885
358.85049,3892
359.16748,3888
359.4845,3896
359.80148,3905
360.11847,3947
360.43546,3923
360.75244,3944
361.06943,3952
361.38641,3959
361.7034,3986
362.02039,3985
362.33737,4012
362.65436,4005
362.97134,4063
363.28833,4075
363.60529,4080
363.92227,4119
364.23926,4199
364.55621,4214
364.8732,4264
365.19019,4264
365.50714,4341
365.82413,4416
366.14108,4468
366.45804,4559
366.77502,4644
367.09198,4747
367.40894,4805
367.72592,4847
368.04288,5007
368.35983,5119
368.67679,5242
368.99374,5397
369.3107,5525
369.62766,5596
369.94461,5756
370.26157,5834
370.57852,5990
370.89548,6136
371.21243,6205
371.52936,6319
371.84631,6475
372.16327,6560
372.48019,6609
372.79715,6775
373.11407,6864
373.43103,6952
373.74796,7040
374.06491,7076
374.38184,7187
374.69879,7261
375.01572,7369
375.33264,7409
375.64957,7518
375.96652,7620
376.28345,7670
376.60037,7718
376.9173,7847
377.23422,7892
377.55115,7980
377.86807,8111
378.185,8204
378.50189,8383
378.81882,8479
379.13574,8617
379.45267,8720
379.76956,8834
380.08649,8954
380.40338,9012
380.72031,9078
381.0372,9145
381.35413,9229
381.67102,9201
381.98795,9246
382.30484,9249
382.62173,9328
382.93863,9266
383.25555,9150
383.57245,9136
383.88934,9023
384.20624,8945
384.52313,8825
384.84003,8723
385.15692,8570
385.47382,8385
385.79071,8328
386.10757,8114
386.42447,7924
386.74136,7669
387.05823,7535
387.37512,7230
387.69202,7023
388.00888,6761
388.32578,6556
388.64264,6298
388.9595,6176
389.2764,5883
389.59326,5706
389.91013,5545
390.22699,5391
390.54388,5208
390.86075,5148
391.17761,5015
391.49448,4912
391.81134,4806
392.1282,4747
392.44507,4651
392.7619,4611
393.07877,4510
393.39563,4485
393.71249,4437
394.02933,4356
394.34619,4329
394.66302,4356
394.97989,4232
395.29672,4251
395.61359,4186
395.93042,4214
396.24725,4200
396.56412,4166
396.88095,4164
397.19778,4165
397.51462,4094
397.83145,4096
398.14828,4079
398.46512,4084
398.78195,4027
399.09879,4021
399.41562,4036
399.73245,3989
400.04929,4037
400.36609,4015
400.68292,3990
400.99976,3957
401.31656,3940
401.63339,3957
401.9502,3982
402.26703,3990
402.58383,3937
402.90063,3930
403.21744,3926
403.53427,3947
403.85107,3925
404.16788,3938
404.48468,3969
404.80148,3926
405.11829,3961
405.43509,3932
405.75189,3896
406.0687,3966
406.38547,3964
406.70227,3965
407.01907,3942
407.33588,3935
407.65265,3950
407.96945,3935
408.28622,3938
408.60303,3955
408.9198,3959
409.23657,3942
409.55338,3947
409.87015,3961
410.18692,3958
410.50369,3987
410.82047,3956
411.13724,3964
411.45401,3990
411.77078,3984
412.08755,3978
412.40433,3976
412.7211,3991
413.03784,3961
413.35461,3992
413.67139,3974
413.98813,3969
414.3049,4017
414.62164,3985
414.93842,4027
415.25516,4025
415.5719,3979
415.88867,4028
416.20541,4017
416.52216,4032
416.8389,4041
417.15564,4064
417.47238,4022
417.78912,4068
418.10587,4025
418.42261,4044
418.73935,4084
419.05606,4057
419.3728,4066
419.68954,4080
420.00626,4150
420.323,4112
420.63971,4094
420.95645,4103
421.27316,4139
421.58987,4153
421.90662,4175
422.22333,4197
422.54004,4193
422.85675,4198
423.17346,4197
423.49017,4246
423.80688,4248
424.1236,4299
424.44031,4274
424.75702,4347
425.0737,4323
425.39041,4370
425.70712,4382
426.0238,4412
426.34052,4467
426.6572,4398
426.97391,4494
427.29059,4508
427.60727,4563
427.92395,4529
428.24066,4555
428.55734,4611
428.87402,4746
429.1907,4715
429.50739,4792
429.82407,4857
430.14075,4825
430.4574,4905
430.77408,4999
431.09076,5014
431.40741,5085
431.72409,5217
432.04077,5255
432.35742,5369
432.67407,5449
432.99075,5556
433.3074,5727
433.62405,5799
433.94073,5969
434.25739,6124
434.57404,6331
434.89069,6565
435.20734,6844
435.52399,7159
435.84064,7530
436.15726,8003
436.47391,8506
436.79056,9230
437.10718,9851
437.42383,10735
437.74048,11704
438.0571,12801
438.37372,13932
438.69037,15152
439.00699,16482
439.32361,17923
439.64023,19287
439.95688,20728
440.2735,22352
440.59012,23850
440.90674,25464
441.22333,27067
441.53995,28646
441.85657,30366
442.17319,31987
442.48978,33481
442.8064,35187
443.12299,36764
443.43961,38052
443.7562,39512
444.07281,40726
444.3894,41869
444.70599,42881
445.02258,43684
445.3392,44372
445.65579,44893
445.97238,45389
446.28897,45466
446.60556,45662
446.92212,45559
447.23871,45332
447.5553,44849
447.87186,44494
448.18845,43968
448.50504,43227
448.82159,42673
449.13818,41835
449.45474,40965
449.7713,40189
450.08786,39023
450.40445,38011
450.72101,36846
451.03757,35779
451.35413,34812
451.67068,33777
451.98724,32636
452.30377,31702
452.62033,30705
452.93689,29786
453.25342,28951
453.56998,28043
453.88654,27285
454.20306,26494
454.51959,25972
454.83615,25226
455.15268,24682
455.46921,24150
455.78574,23603
