358.21561,3001
358.53262,3063
358.84961,3085
359.1666,3045
359.48358,3033
359.8006,3079
360.11758,3073
360.43457,3084
360.75156,3044
361.06854,3068
361.38553,3080
361.70251,3045
362.0195,3071
362.33649,3082
362.65347,3084
362.97046,3085
363.28745,3090
363.6044,3086
363.92139,3120
364.23837,3110
364.55533,3082
364.87231,3103
365.1893,3074
365.50626,3139
365.82324,3145
366.1402,3119
366.45715,3122
366.77414,3115
367.09109,3122
367.40805,3126
367.72504,3129
368.04199,3163
368.35895,3145
368.6759,3146
368.99286,3170
369.30981,3144
369.62677,3206
369.94373,3218
370.26068,3204
370.57764,3212
370.89459,3256
371.21155,3284
371.52847,3295
371.84543,3333
372.16238,3402
372.47931,3485
372.79626,3544
373.11319,3628
373.43015,3702
373.74707,3829
374.06403,3948
374.38095,4108
374.69791,4265
375.01483,4429
375.33176,4603
375.64868,4808
375.96561,4967
376.28256,5158
376.59949,5393
376.91641,5600
377.23334,5772
377.55026,5991
377.86719,6212
378.18411,6426
378.50101,6684
378.81793,6799
379.13486,6933
379.45178,7205
379.76868,7351
380.0856,7545
380.4025,7742
380.71942,7815
381.03632,8124
381.35324,8219
381.67014,8399
381.98706,8459
382.30396,8545
382.62085,8720
382.93774,8788
383.25467,8733
383.57156,8782
383.88846,8823
384.20535,8822
384.52225,8839
384.83914,8803
385.15604,8827
385.47293,8760
385.78983,8836
386.10669,8898
386.42358,8962
386.74048,9062
387.05734,9205
387.37424,9398
387.69113,9555
388.008,9816
388.32489,9941
388.64175,10106
388.95862,10274
389.27551,10388
389.59238,10450
389.90924,10441
390.2261,10368
390.543,10257
390.85986,10002
391.17673,9589
391.49359,9162
391.81046,8799
392.12732,8332
392.44418,7825
392.76102,7327
393.07788,6804
393.39474,6350
393.71161,5953
394.02844,5512
394.34531,5147
394.66214,4851
394.979,4551
395.29584,4360
395.6127,4157
395.92953,4012
396.24637,3887
396.56323,3780
396.88007,3683
397.1969,3633
397.51373,3533
397.83057,3533
398.1474,3487
398.46423,3421
398.78107,3424
399.0979,3455
399.41473,3395
399.73157,3372
400.0484,3332
400.3652,3371
400.68204,3361
400.99887,3319
401.31567,3369
401.63251,3288
401.94931,3341
402.26614,3302
402.58295,3330
402.89975,3285
403.21655,3286
403.53339,3298
403.85019,3342
404.16699,3323
404.4838,3310
404.8006,3326
405.1174,3283
405.4342,3336
405.75101,3288
406.06781,3312
406.38458,3276
406.70139,3331
407.01819,3331
407.33499,3312
407.65176,3280
407.96857,3308
408.28534,3334
408.60214,3315
408.91891,3322
409.23569,3323
409.55249,3311
409.86926,3327
410.18604,3329
410.50281,3285
410.81958,3314
411.13635,3330
411.45313,3321
411.7699,3325
412.08667,3341
412.40344,3284
412.72021,3327
413.03696,3322
413.35373,3331
413.6705,3318
413.98724,3327
414.30402,3326
414.62076,3345
414.93753,3354
415.25427,3315
415.57101,3403
415.88776,3374
416.20453,3343
416.52127,3378
416.83801,3384
417.15475,3393
417.4715,3391
417.78824,3362
418.10498,3378
418.42172,3377
418.73846,3376
419.05518,3435
419.37192,3418
419.68866,3447
420.00537,3469
420.32211,3447
420.63882,3452
420.95557,3498
421.27228,3446
421.58899,3503
421.90573,3534
422.22244,3514
422.53915,3549
422.85587,3569
423.17258,3572
423.48929,3618
423.806,3620
424.12271,3627
424.43942,3657
424.75613,3706
425.07281,3765
425.38953,3763
425.70624,3762
426.02292,3794
426.33963,3831
426.65631,3852
426.97302,3899
427.2897,3907
427.60638,4013
427.92307,4027
428.23978,4056
428.55646,4090
428.87314,4117
429.18982,4213
429.5065,4177
429.82318,4280
430.13986,4335
430.45651,4399
430.77319,4443
431.08987,4426
431.40652,4504
431.72321,4580
432.03989,4663
432.35654,4738
432.67319,4778
432.98987,4844
433.30652,4909
433.62317,4976
433.93985,5020
434.2565,5164
434.57315,5243
434.8898,5268
435.20645,5347
435.5231,5456
435.83975,5542
436.15637,5602
436.47302,5783
436.78967,5822
437.10629,5873
437.42294,6006
437.73959,6138
438.05621,6187
438.37283,6366
438.68948,6436
439.0061,6585
439.32272,6750
439.63934,6915
439.95599,7042
440.27261,7224
440.58923,7383
440.90585,7607
441.22244,7909
441.53906,8098
441.85568,8415
442.1723,8800
442.48889,9140
442.80551,9566
443.1221,10162
443.43872,10744
443.75531,11369
444.07193,12145
444.38852,13033
444.70511,13963
445.0217,15043
445.33832,16316
445.65491,17727
445.9715,19344
446.28809,21015
446.60468,23000
446.92123,25146
447.23782,27628
447.55441,30326
447.87097,33277
448.18756,36320
448.50415,39497
448.82071,42543
449.1373,45551
449.45386,48251
449.77042,50729
450.08698,52654
450.40356,54053
450.72012,55053
451.03668,55179
