358.21741	2883
358.53442	2919
358.85141	2932
359.1684	2914
359.48541	2925
359.8024	2945
360.11938	2919
360.43637	2970
360.75336	2986
361.07034	2992
361.38733	3060
361.70432	3076
362.0213	3085
362.33829	3149
362.65527	3202
362.97226	3274
363.28925	3326
363.6062	3441
363.92319	3507
364.24017	3596
364.55713	3664
364.87411	3784
365.1911	3921
365.50806	4052
365.82504	4176
366.142	4331
366.45895	4510
366.77594	4670
367.0929	4872
367.40985	5097
367.72684	5296
368.04379	5542
368.36075	5795
368.6777	6033
368.99466	6337
369.31161	6526
369.62857	6711
369.94553	7032
370.26248	7303
370.57944	7576
370.89639	7804
371.21335	8032
371.53027	8278
371.84723	8612
372.16418	8716
372.48111	8928
372.79807	9087
373.11502	9285
373.43195	9460
373.74887	9544
374.06583	9729
374.38275	9768
374.69971	9912
375.01663	10046
375.33356	10144
375.65048	10250
375.96744	10331
376.28436	10447
376.60129	10517
376.91821	10569
377.23514	10636
377.55206	10767
377.86899	10778
378.18591	10954
378.50281	11035
378.81973	11127
379.13666	11222
379.45358	11216
379.77048	11290
380.0874	11398
380.4043	11348
380.72122	11422
381.03815	11373
381.35504	11322
381.67194	11264
381.98886	11131
382.30576	11070
382.62265	10918
382.93958	10845
383.25647	10635
383.57336	10552
383.89026	10332
384.20715	10075
384.52405	9849
384.84094	9627
385.15784	9332
385.47473	9040
385.79163	8789
386.10849	8497
386.42538	8181
386.74228	7804
387.05914	7521
387.37604	7163
387.69293	6772
388.0098	6525
388.32669	6133
388.64355	5811
388.96042	5511
389.27731	5243
389.59418	4956
389.91104	4726
390.22791	4502
390.5448	4348
390.86166	4178
391.17853	4022
391.49539	3916
391.81226	3793
392.12912	3689
392.44598	3580
392.76282	3537
393.07968	3439
393.39655	3437
393.71341	3356
394.03024	3332
394.34711	3297
394.66394	3260
394.9808	3204
395.29764	3189
395.6145	3190
395.93134	3165
396.24817	3129
396.56503	3121
396.88187	3079
397.1987	3087
397.51553	3078
397.83237	3076
398.1492	3045
398.46603	3048
398.78287	2995
399.0997	3007
399.41653	2989
399.73337	3005
400.0502	2928
400.367	2946
400.68384	2949
401.00067	2919
401.31747	2927
401.63431	2918
401.95111	2899
402.26794	2888
402.58475	2880
402.90155	2857
403.21838	2888
403.53519	2859
403.85199	2876
404.16879	2849
404.4856	2855
404.8024	2883
405.1192	2866
405.436	2889
405.75281	2880
406.06961	2859
406.38641	2860
406.70319	2834
407.01999	2857
407.33679	2850
407.65356	2855
407.97037	2854
408.28714	2888
408.60394	2847
408.92072	2839
409.23749	2845
409.55429	2872
409.87106	2845
410.18784	2882
410.50461	2894
410.82138	2878
411.13815	2872
411.45493	2892
411.7717	2911
412.08847	2907
412.40524	2869
412.72202	2900
413.03876	2905
413.35553	2884
413.6723	2867
413.98904	2888
414.30582	2921
414.62256	2947
414.93933	2888
415.25607	2923
415.57281	2923
415.88959	2941
416.20633	2916
416.52307	2923
416.83981	2939
417.15656	2925
417.4733	2947
417.79004	2934
418.10678	2952
418.42352	2923
418.74026	2947
419.05698	2973
419.37372	2972
419.69046	2971
420.00717	2972
420.32391	2998
420.64063	2990
420.95737	2992
421.27408	2984
421.59079	3029
421.90753	3016
422.22424	3008
422.54095	3004
422.85767	3018
423.17438	3056
423.49109	3035
423.8078	3060
424.12451	3033
424.44122	3010
424.75793	3086
425.07462	3055
425.39133	3084
425.70804	3101
426.02472	3085
426.34143	3117
426.65811	3121
426.97482	3091
427.2915	3141
427.60818	3128
427.92487	3152
428.24158	3179
428.55826	3147
428.87494	3194
429.19162	3212
429.5083	3194
429.82498	3241
430.14166	3242
430.45831	3269
430.77499	3299
431.09167	3308
431.40836	3366
431.72501	3347
432.04169	3411
432.35834	3385
432.67499	3408
432.99167	3490
433.30832	3457
433.62497	3536
433.94165	3559
434.2583	3601
434.57495	3620
434.8916	3640
435.20825	3742
435.5249	3784
435.84155	3800
436.15817	3899
436.47482	3979
436.79147	4012
437.10809	4107
437.42474	4150
437.74139	4227
438.05801	4316
438.37463	4443
438.69128	4469
439.0079	4586
439.32452	4708
439.64114	4825
439.95779	4948
440.27441	5001
440.59103	5173
440.90765	5323
441.22424	5482
441.54086	5601
441.85748	5779
442.1741	5976
442.49069	6189
442.80731	6432
443.1239	6769
443.44052	7007
443.75711	7437
444.07373	7879
444.39032	8335
444.70691	8916
445.0235	9643
445.34012	10405
445.65671	11438
445.9733	12577
446.28989	13797
446.60648	15358
446.92303	17124
447.23962	19033
447.55621	21226
447.87277	23800
448.18936	26548
448.50595	29540
448.82251	32764
449.1391	36032
449.45566	39441
449.77222	42717
450.08878	46073
450.40536	48863
450.72192	51460
451.03848	53926
451.35504	55857
451.6716	57545
451.98816	59065
452.30469	60026
452.62125	61215
452.93781	61992
453.25433	62462
453.57089	62829
453.88745	62927
454.20398	62925
454.52051	62484
454.83707	61860
455.15359	61108
455.47012	60089
455.78665	58703
456.10318	57190
456.41971	55328
456.73624	53268
457.05276	50806
457.36929	48272
457.68582	45506
