358.21649	3765
358.53351	3872
358.85049	3896
359.16748	3865
359.4845	3892
359.80148	3902
360.11847	3890
360.43546	3919
360.75244	3946
361.06943	3947
361.38641	3991
361.7034	4014
362.02039	3986
362.33737	4038
362.65436	4048
362.97134	4104
363.28833	4116
363.60529	4138
363.92227	4180
364.23926	4203
364.55621	4259
364.8732	4278
365.19019	4361
365.50714	4423
365.82413	4442
366.14108	4517
366.45804	4557
366.77502	4582
367.09198	4664
367.40894	4758
367.72592	4838
368.04288	4921
368.35983	4975
368.67679	5168
368.99374	5275
369.3107	5412
369.62766	5588
369.94461	5714
370.26157	5832
370.57852	6042
370.89548	6228
371.21243	6387
371.52936	6544
371.84631	6814
372.16327	6962
372.48019	7122
372.79715	7295
373.11407	7491
373.43103	7632
373.74796	7782
374.06491	7913
374.38184	7947
374.69879	8125
375.01572	8237
375.33264	8284
375.64957	8353
375.96652	8472
376.28345	8503
376.60037	8535
376.9173	8635
377.23422	8701
377.55115	8772
377.86807	8764
378.185	8786
378.50189	8817
378.81882	8839
379.13574	8845
379.45267	8913
379.76956	8903
380.08649	9008
380.40338	8927
380.72031	9045
381.0372	9120
381.35413	9153
381.67102	9251
381.98795	9303
382.30484	9387
382.62173	9424
382.93863	9491
383.25555	9467
383.57245	9493
383.88934	9504
384.20624	9418
384.52313	9454
384.84003	9361
385.15692	9205
385.47382	9150
385.79071	9098
386.10757	9000
386.42447	8880
386.74136	8719
387.05823	8606
387.37512	8405
387.69202	8224
388.00888	8056
388.32578	7874
388.64264	7659
388.9595	7399
389.2764	7167
389.59326	6951
389.91013	6711
390.22699	6389
390.54388	6241
390.86075	6024
391.17761	5821
391.49448	5571
391.81134	5425
392.1282	5210
392.44507	5084
392.7619	4979
393.07877	4809
393.39563	4762
393.71249	4677
394.02933	4565
394.34619	4482
394.66302	4456
394.97989	4396
395.29672	4351
395.61359	4321
395.93042	4250
396.24725	4252
396.56412	4212
396.88095	4218
397.19778	4151
397.51462	4163
397.83145	4069
398.14828	4082
398.46512	4111
398.78195	4082
399.09879	4039
399.41562	4051
399.73245	3995
400.04929	3983
400.36609	4022
400.68292	3954
400.99976	3938
401.31656	3968
401.63339	3915
401.9502	3946
402.26703	3949
402.58383	3915
402.90063	3930
403.21744	3904
403.53427	3935
403.85107	3930
404.16788	3927
404.48468	3931
404.80148	3942
405.11829	3926
405.43509	3916
405.75189	3937
406.0687	3937
406.38547	3877
406.70227	3923
407.01907	3903
407.33588	3934
407.65265	3944
407.96945	3912
408.28622	3948
408.60303	3927
408.9198	3933
409.23657	3938
409.55338	3953
409.87015	3946
410.18692	3978
410.50369	3962
410.82047	3986
411.13724	3972
411.45401	3950
411.77078	3973
412.08755	4006
412.40433	3958
412.7211	3979
413.03784	3995
413.35461	4001
413.67139	4013
413.98813	4005
414.3049	4003
414.62164	3997
414.93842	4003
415.25516	3975
415.5719	4018
415.88867	4008
416.20541	4008
416.52216	4022
416.8389	4063
417.15564	4035
417.47238	4030
417.78912	4034
418.10587	4039
418.42261	4034
418.73935	4074
419.05606	4047
419.3728	4044
419.68954	4087
420.00626	4055
420.323	4050
420.63971	4061
420.95645	4096
421.27316	4119
421.58987	4088
421.90662	4106
422.22333	4083
422.54004	4130
422.85675	4166
423.17346	4126
423.49017	4189
423.80688	4151
424.1236	4176
424.44031	4165
424.75702	4194
425.0737	4308
425.39041	4242
425.70712	4246
426.0238	4302
426.34052	4278
426.6572	4316
426.97391	4340
427.29059	4394
427.60727	4400
427.92395	4365
428.24066	4440
428.55734	4413
428.87402	4493
429.1907	4545
429.50739	4558
429.82407	4578
430.14075	4603
430.4574	4667
430.77408	4659
431.09076	4752
431.40741	4777
431.72409	4810
432.04077	4889
432.35742	4924
432.67407	4983
432.99075	5012
433.3074	5110
433.62405	5138
433.94073	5266
434.25739	5326
434.57404	5402
434.89069	5480
435.20734	5556
435.52399	5705
435.84064	5754
436.15726	5836
436.47391	6071
436.79056	6223
437.10718	6338
437.42383	6494
437.74048	6724
438.0571	6957
438.37372	7194
438.69037	7506
439.00699	7786
439.32361	8226
439.64023	8666
439.95688	9189
440.2735	9902
440.59012	10692
440.90674	11577
441.22333	12577
441.53995	13790
441.85657	14960
442.17319	16448
442.48978	18065
442.8064	19778
443.12299	21633
443.43961	23605
443.7562	25700
444.07281	27892
444.3894	30191
444.70599	32683
445.02258	35185
445.3392	37735
445.65579	40479
445.97238	42974
446.28897	45828
446.60556	48536
446.92212	50965
447.23871	53639
447.5553	55932
447.87186	58465
448.18845	60510
448.50504	62532
448.82159	64111
449.13818	65436
449.45474	66335
449.7713	67155
450.08786	67530
450.40445	67667
450.72101	67451
451.03757	67160
451.35413	66444
451.67068	65380
451.98724	64406
452.30377	63000
452.62033	61510
452.93689	59780
453.25342	58108
453.56998	56174
453.88654	54177
454.20306	52215
454.51959	49932
454.83615	47718
455.15268	45447
455.46921	43111
455.78574	40883
456.10226	38360
456.41879	36235
456.73532	33919
457.05185	31879
457.36838	29905
457.68491	28259
458.00143	26520
458.31793	25147
458.63446	23759
458.95096	22620
459.26749	21590
459.58398	20685
459.90051	19736
460.21701	18966
460.53351	18253
460.85001	17674
461.1665	16986
461.483	16324
461.7995	15820
462.116	15259
462.4325	14891
462.74899	14378
463.06549	13938
463.38196	13645
463.69846	13176
464.01492	12771
464.33142	12456
464.64789	12097
464.96439	11789
465.28085	11457
465.59732	11077
465.91379	10782
466.23026	10502
466.54672	10170
466.86319	9975
467.17966	9725
467.49612	9406
467.81259	9217
468.12903	8989
468.4455	8798
468.76196	8484
469.0784	8417
469.39487	8223
469.7113	8022
470.02774	7876
470.34421	7729
470.66064	7546
470.97708	7385
471.29352	7265
471.60995	7122
471.92639	7030
472.24283	6904
