0,0,0,439.95599,0.00939393939393939
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
400.0484,-0.00594206486754147,0.00594206486754147,0,0
400.3652,0.00685192234488009,0.00685192234488009,0,0
400.68204,-0.00155400155400155,0.00155400155400155,0,0
400.99887,0.00393752460952881,0.00393752460952881,0,0
401.31567,-0.00454120475490851,0.00454120475490851,0,0
401.63251,-0.00454120475490851,0.00454120475490851,0,0
401.94931,0.00081799591002045,0.00081799591002045,0,0
402.26614,0.0068975031038764,0.0068975031038764,0,0
402.58295,0.00915268340036056,0.00915268340036056,0,0
402.89975,-0.00841042893187553,0.00841042893187553,0,0
403.21655,0.00766501064584812,0.00766501064584812,0,0
403.53339,-0.0076541459957477,0.0076541459957477,0,0
403.85019,-0.00482064369771728,0.00482064369771728,0,0
404.16699,-0.0063236562230526,0.0063236562230526,0,0
404.4838,0.00833213618732941,0.00833213618732941,0,0
404.8006,-0.00172562553925798,0.00172562553925798,0,0
405.1174,-0.00172562553925798,0.00172562553925798,0,0
405.4342,-0.00172562553925798,0.00172562553925798,0,0
405.75101,-0.00726005517641934,0.00726005517641934,0,0
406.06781,0.00232558139534884,0.00232558139534884,0,0
406.38458,-0.00642898889538282,0.00642898889538282,0,0
406.70139,-0.0032357699661715,0.0032357699661715,0,0
407.01819,-0.0032357699661715,0.0032357699661715,0,0
407.33499,-0.00323196709269869,0.00323196709269869,0,0
407.65176,-0.00442151805453206,0.00442151805453206,0,0
407.96857,-0.00531914893617021,0.00531914893617021,0,0
408.28534,0.00884433962264151,0.00884433962264151,0,0
408.60214,-0.0047142015321155,0.0047142015321155,0,0
408.91891,-0.0047142015321155,0.0047142015321155,0,0
409.23569,-0.00235710076605775,0.00235710076605775,0,0
409.55249,-0.00235710076605775,0.00235710076605775,0,0
409.86926,0.00263119426984359,0.00263119426984359,0,0
410.18604,-0.00795638721084426,0.00795638721084426,0,0
410.50281,-0.000298284862043251,0.000298284862043251,0,0
410.81958,-0.00828647528854691,0.00828647528854691,0,0
411.13635,-0.00828647528854691,0.00828647528854691,0,0
411.45313,-0.00118870728083209,0.00118870728083209,0,0
411.7699,0,0,0,0
412.08667,-0.00148170099273967,0.00148170099273967,0,0
412.40344,-0.00411764705882353,0.00411764705882353,0,0
412.72021,-0.00474918373404571,0.00474918373404571,0,0
413.03696,0.00922756362553952,0.00922756362553952,0,0
413.35373,-0.00297619047619048,0.00297619047619048,0,0
413.6705,0.00266627166345727,0.00266627166345727,0,0
413.98724,0.00919199406968125,0.00919199406968125,0,0
414.30402,0.00118976799524093,0.00118976799524093,0,0
414.62076,0.0032626427406199,0.0032626427406199,0,0
414.93753,-0.00679769469484262,0.00679769469484262,0,0
415.25427,-0.00177935943060498,0.00177935943060498,0,0
415.57101,0.00473653049141504,0.00473653049141504,0,0
415.88776,0.00473653049141504,0.00473653049141504,0,0
416.20453,0.00355766380077083,0.00355766380077083,0,0
