358.21561	4419	
358.53262	4456	
358.84961	4484	
359.1666	4465	
359.48358	4495	
359.8006	4498	
360.11758	4442	
360.43457	4486	
360.75156	4516	
361.06854	4482	
361.38553	4528	
361.70251	4553	
362.0195	4550	
362.33649	4538	
362.65347	4594	
362.97046	4539	
363.28745	4586	
363.6044	4630	
363.92139	4641	
364.23837	4681	
364.55533	4671	
364.87231	4747	
365.1893	4792	
365.50626	4806	
365.82324	4881	
366.1402	4968	
366.45715	5036	
366.77414	5082	
367.09109	5174	
367.40805	5289	
367.72504	5345	
368.04199	5513	
368.35895	5598	
368.6759	5798	
368.99286	5881	
369.30981	6004	
369.62677	6171	
369.94373	6270	
370.26068	6400	
370.57764	6606	
370.89459	6714	
371.21155	6912	
371.52847	7084	
371.84543	7170	
372.16238	7415	
372.47931	7514	
372.79626	7720	
373.11319	7885	
373.43015	7988	
373.74707	8127	
374.06403	8317	
374.38095	8406	
374.69791	8530	
375.01483	8733	
375.33176	8906	
375.64868	9075	
375.96561	9249	
376.28256	9415	
376.59949	9649	
376.91641	9854	
377.23334	10069	
377.55026	10322	
377.86719	10536	
378.18411	10865	
378.50101	11081	
378.81793	11468	
379.13486	11770	
379.45178	12159	
379.76868	12402	
380.0856	12810	
380.4025	13079	
380.71942	13469	
381.03632	13723	
381.35324	13959	
381.67014	14344	
381.98706	14558	
382.30396	14722	
382.62085	14889	
382.93774	15067	
383.25467	15140	
383.57156	15229	
383.88846	15200	
384.20535	15163	
384.52225	15063	
384.83914	14872	
385.15604	14739	
385.47293	14524	
385.78983	14272	
386.10669	13944	
386.42358	13745	
386.74048	13300	
387.05734	13115	
387.37424	12745	
387.69113	12368	
388.008	12015	
388.32489	11699	
388.64175	11332	
388.95862	11105	
389.27551	10777	
389.59238	10445	
389.90924	10177	
390.2261	9952	
390.543	9761	
390.85986	9615	
391.17673	9383	
391.49359	9217	
391.81046	9119	
392.12732	8941	
392.44418	8893	
392.76102	8736	
393.07788	8676	
393.39474	8559	
393.71161	8533	
394.02844	8390	
394.34531	8402	
394.66214	8325	
394.979	8254	
395.29584	8278	
395.6127	8258	
395.92953	8225	
396.24637	8231	
396.56323	8229	
396.88007	8280	
397.1969	8237	
397.51373	8255	
397.83057	8298	
398.1474	8279	
398.46423	8308	
398.78107	8299	
399.0979	8255	
399.41473	8332	
399.73157	8356	
400.0484	8437	
400.3652	8529	
400.68204	8562	
400.99887	8598	
401.31567	8695	
401.63251	8732	
401.94931	8808	
402.26614	8837	
402.58295	8883	
402.89975	8946	
403.21655	9001	
403.53339	9070	
403.85019	9094	
404.16699	9232	
404.4838	9246	
404.8006	9307	
405.1174	9372	
405.4342	9474	
405.75101	9521	
406.06781	9625	
406.38458	9707	
406.70139	9674	
407.01819	9804	
407.33499	9895	
407.65176	9953	
407.96857	9967	
408.28534	10020	
408.60214	10007	
408.91891	10089	
409.23569	10184	
409.55249	10148	
409.86926	10311	
410.18604	10438	
410.50281	10532	
410.81958	10525	
411.13635	10674	
411.45313	10769	
411.7699	10827	
412.08667	10845	
412.40344	10968	
412.72021	11046	
413.03696	11019	
413.35373	11150	
413.6705	11229	
413.98724	11266	
414.30402	11342	
414.62076	11439	
414.93753	11561	
415.25427	11704	
415.57101	11819	
415.88776	11926	
416.20453	12077	
416.52127	12175	
416.83801	12325	
417.15475	12371	
417.4715	12491	
417.78824	12575	
418.10498	12641	
418.42172	12726	
418.73846	12819	
419.05518	12912	
419.37192	13017	
419.68866	13107	
420.00537	13328	
420.32211	13439	
420.63882	13569	
420.95557	13719	
421.27228	13779	
421.58899	14002	
421.90573	14191	
422.22244	14242	
422.53915	14331	
422.85587	14436	
423.17258	14571	
423.48929	14669	
423.806	14768	
424.12271	14836	
424.43942	15052	
424.75613	15107	
425.07281	15195	
425.38953	15383	
425.70624	15520	
426.02292	15654	
426.33963	15863	
426.65631	15980	
426.97302	16109	
427.2897	16220	
427.60638	16389	
427.92307	16519	
428.23978	16583	
428.55646	16729	
428.87314	16767	
429.18982	16971	
429.5065	17019	
429.82318	17219	
430.13986	17334	
430.45651	17535	
430.77319	17679	
431.08987	17942	
431.40652	18141	
431.72321	18299	
432.03989	18568	
432.35654	18625	
432.67319	18773	
432.98987	19030	
433.30652	19148	
433.62317	19274	
433.93985	19458	
434.2565	19495	
434.57315	19769	
434.8898	19870	
435.20645	20076	
435.5231	20328	
435.83975	20484	
436.15637	20730	
436.47302	20961	
436.78967	21290	
437.10629	21475	
437.42294	21733	
437.73959	22007	
438.05621	22040	
438.37283	22365	
438.68948	22572	
439.0061	22606	
439.32272	22898	
439.63934	23051	
439.95599	23229	
440.27261	23392	
440.58923	23594	
440.90585	23769	
441.22244	24016	
441.53906	24350	
441.85568	24457	
442.1723	24791	
442.48889	25112	
442.80551	25403	
443.1221	25677	
443.43872	25884	
443.75531	26100	
444.07193	26284	
444.38852	26522	
444.70511	26546	
445.0217	26851	
445.33832	26994	
445.65491	27231	
445.9715	27343	
446.28809	27617	
446.60468	27822	
446.92123	28031	
447.23782	28369	
447.55441	28509	
447.87097	28857	
448.18756	29102	
448.50415	29414	
448.82071	29772	
449.1373	30061	
449.45386	30257	
449.77042	30474	
450.08698	30698	
450.40356	31016	
450.72012	31214	
451.03668	31425	
451.35324	31637	
451.6698	31871	
451.98636	32127	
452.30289	32452	
452.61945	32706	
452.936	33003	
453.25253	33360	
453.56909	33758	
453.88565	34075	
454.20218	34639	
454.51871	34999	
454.83527	35472	
455.15179	35919	
455.46832	36200	
455.78485	36670	
456.10138	36903	
456.41791	37318	
456.73444	37687	
457.05096	37909	
457.36749	38345	
457.68402	38693	
458.00055	39009	
458.31705	39417	
458.63358	39725	
458.95007	40203	
459.2666	40687	
459.5831	41037	
459.89963	41633	
460.21613	41871	
460.53262	42286	
460.84912	42672	
461.16562	43012	
461.48212	43518	
461.79861	43848	
462.11511	44211	
