358.21561,4544
358.53262,4637
358.84961,4649
359.1666,4639
359.48358,4650
359.8006,4674
360.11758,4660
360.43457,4671
360.75156,4678
361.06854,4644
361.38553,4645
361.70251,4646
362.0195,4633
362.33649,4665
362.65347,4666
362.97046,4666
363.28745,4676
363.6044,4680
363.92139,4734
364.23837,4748
364.55533,4723
364.87231,4751
365.1893,4774
365.50626,4781
365.82324,4795
366.1402,4781
366.45715,4831
366.77414,4880
367.09109,4941
367.40805,5003
367.72504,4997
368.04199,5114
368.35895,5147
368.6759,5235
368.99286,5308
369.30981,5476
369.62677,5519
369.94373,5608
370.26068,5745
370.57764,5830
370.89459,5971
371.21155,6072
371.52847,6219
371.84543,6311
372.16238,6476
372.47931,6644
372.79626,6824
373.11319,7019
373.43015,7271
373.74707,7504
374.06403,7677
374.38095,7984
374.69791,8271
375.01483,8527
375.33176,8909
375.64868,9136
375.96561,9426
376.28256,9768
376.59949,10013
376.91641,10288
377.23334,10571
377.55026,10803
377.86719,11034
378.18411,11184
378.50101,11454
378.81793,11561
379.13486,11749
379.45178,11875
379.76868,12002
380.0856,12160
380.4025,12266
380.71942,12300
381.03632,12408
381.35324,12539
381.67014,12626
381.98706,12707
382.30396,12735
382.62085,12838
382.93774,13043
383.25467,13059
383.57156,13137
383.88846,13239
384.20535,13376
384.52225,13452
384.83914,13521
385.15604,13622
385.47293,13722
385.78983,13725
386.10669,13897
386.42358,13831
386.74048,13839
387.05734,13777
387.37424,13760
387.69113,13641
388.008,13682
388.32489,13492
388.64175,13350
388.95862,13201
389.27551,13020
389.59238,12914
389.90924,12722
390.2261,12537
390.543,12375
390.85986,12210
391.17673,11975
391.49359,11780
391.81046,11564
392.12732,11358
392.44418,11086
392.76102,10817
393.07788,10550
393.39474,10330
393.71161,10012
394.02844,9706
394.34531,9354
394.66214,9012
394.979,8689
395.29584,8340
395.6127,7963
395.92953,7636
396.24637,7228
396.56323,6955
396.88007,6625
397.1969,6304
397.51373,6102
397.83057,5897
398.1474,5675
398.46423,5498
398.78107,5399
399.0979,5261
399.41473,5136
399.73157,5009
400.0484,4976
400.3652,4909
400.68204,4852
400.99887,4819
401.31567,4755
401.63251,4737
401.94931,4712
402.26614,4683
402.58295,4636
402.89975,4645
403.21655,4653
403.53339,4660
403.85019,4643
404.16699,4646
404.4838,4595
404.8006,4637
405.1174,4655
405.4342,4630
405.75101,4626
406.06781,4634
406.38458,4609
406.70139,4620
407.01819,4574
407.33499,4593
407.65176,4587
407.96857,4620
408.28534,4623
408.60214,4579
408.91891,4649
409.23569,4606
409.55249,4574
409.86926,4634
410.18604,4619
410.50281,4591
410.81958,4588
411.13635,4587
411.45313,4652
411.7699,4634
412.08667,4636
412.40344,4643
412.72021,4613
413.03696,4628
413.35373,4596
413.6705,4620
413.98724,4681
414.30402,4669
414.62076,4652
414.93753,4707
415.25427,4663
415.57101,4667
415.88776,4669
416.20453,4649
416.52127,4673
416.83801,4684
417.15475,4645
417.4715,4691
417.78824,4660
418.10498,4726
418.42172,4709
418.73846,4698
419.05518,4707
419.37192,4733
419.68866,4717
420.00537,4732
420.32211,4740
420.63882,4710
420.95557,4736
421.27228,4775
421.58899,4747
421.90573,4716
422.22244,4829
422.53915,4773
422.85587,4797
423.17258,4788
423.48929,4805
423.806,4757
424.12271,4812
424.43942,4828
424.75613,4848
425.07281,4822
425.38953,4820
425.70624,4842
426.02292,4815
426.33963,4887
426.65631,4860
426.97302,4884
427.2897,4872
427.60638,4902
427.92307,4968
428.23978,4947
428.55646,4955
428.87314,4937
429.18982,4949
429.5065,4981
429.82318,4970
430.13986,5021
430.45651,4981
430.77319,5022
431.08987,5050
431.40652,5090
431.72321,5047
432.03989,5085
432.35654,5125
432.67319,5112
432.98987,5126
433.30652,5151
433.62317,5210
433.93985,5195
434.2565,5245
434.57315,5260
434.8898,5215
435.20645,5311
435.5231,5339
435.83975,5396
436.15637,5371
436.47302,5406
436.78967,5422
437.10629,5495
437.42294,5545
437.73959,5582
438.05621,5629
438.37283,5655
438.68948,5707
439.0061,5735
439.32272,5823
439.63934,5843
439.95599,5984
440.27261,6049
440.58923,6177
440.90585,6202
441.22244,6303
441.53906,6447
441.85568,6527
442.1723,6624
442.48889,6762
442.80551,6846
443.1221,7004
443.43872,7178
443.75531,7399
444.07193,7597
444.38852,7755
444.70511,8049
445.0217,8238
445.33832,8546
445.65491,8871
445.9715,9235
446.28809,9726
446.60468,10111
446.92123,10701
447.23782,11402
447.55441,12186
447.87097,13121
448.18756,14334
448.50415,15930
448.82071,17588
449.1373,19860
449.45386,22673
449.77042,25935
450.08698,29992
450.40356,34553
450.72012,39629
451.03668,45309
451.35324,51131
451.6698,57549
451.98636,64034
452.30289,70605
452.61945,77383
452.936,84139
453.25253,90874
453.56909,97513
453.88565,103563
454.20218,109933
454.51871,115361
454.83527,121004
455.15179,125675
455.46832,129839
455.78485,133501
456.10138,136340
456.41791,138683
456.73444,140390
457.05096,141399
457.36749,142268
457.68402,142678
458.00055,142668
458.31705,142416
458.63358,141460
458.95007,140245
459.2666,138298
459.5831,135898
459.89963,132623
460.21613,128815
460.53262,124353
460.84912,119357
461.16562,113850
461.48212,107957
461.79861,102210
462.11511,96224
462.43161,90013
462.74811,84066
463.06461,77549
463.38107,71425
463.69757,65082
464.01404,58922
464.33054,53050
464.647,47521
464.9635,42579
465.27997,38020
465.59644,33958
465.9129,30324
466.22937,27223
466.54584,24681
466.8623,22403
467.17877,20457
467.49524,19034
467.81171,17686
468.12814,16538
468.44461,15568
468.76108,14720
469.07751,14092
469.39398,13517
469.71042,12934
470.02686,12543
470.34332,12062
470.65976,11622
470.9762,11321
471.29263,11008
471.60907,10749
471.92551,10483
472.24194,10183
472.55835,9888
472.87479,9709
473.19122,9514
473.50763,9292
473.82407,9162
474.14047,8981
474.45691,8822
474.77332,8605
475.08972,8510
475.40616,8301
475.72256,8225
476.03897,8054
476.35538,7911
476.67178,7846
476.98819,7691
477.30457,7642
477.62097,7483
477.93738,7405
478.25378,7329
478.57016,7269
478.88657,7206
479.20294,7154
479.51932,7029
479.83572,7043
480.1521,6938
480.46848,6884
480.78485,6806
481.10123,6779
481.4176,6790
481.73398,6679
482.05035,6659
482.3667,6559
482.68307,6524
482.99945,6498
483.3158,6453
483.63217,6448
483.94852,6422
484.26486,6362
484.58121,6415
484.89758,6374
485.21393,6350
485.53027,6271
485.84662,6320
486.16296,6368
486.47931,6616
486.79562,6364
487.11197,6287
487.42831,6267
487.74463,6325
488.06097,6266
488.37729,6260
488.69363,6271
489.00995,6241
489.32626,6274
489.64258,6236
489.95889,6253
490.27521,6283
490.59152,6312
490.90784,6268
491.22415,6334
491.54047,6377
491.85675,6382
492.17307,6311
492.48938,6345
492.80566,6403
493.12195,6426
493.43826,6426
493.75455,6359
494.07083,6356
494.38712,6410
494.7034,6432
495.01968,6460
495.33597,6486
495.65225,6533
495.96854,6555
496.28479,6697
496.60107,6761
496.91736,6817
497.23361,6858
497.54987,6960
497.86615,7000
498.1824,6969
498.49866,7079
498.81491,7052
499.13116,7054
499.44742,7175
499.76367,7164
500.07993,7267
500.39618,7408
500.7124,7484
501.02866,7611
501.34491,7833
501.66113,8029
501.97736,8298
502.29361,8687
502.60983,9129
502.92606,9883
503.24228,10895
503.5585,12454
503.87473,14704
504.19095,18253
504.50717,23456
504.82339,30770
505.13959,40344
505.45581,52223
505.772,65296
506.08823,78435
506.40442,90388
506.72064,100425
507.03683,107479
507.35303,112401
507.66922,115302
507.98541,116648
508.30161,117278
508.6178,117409
508.93399,117653
509.25015,117841
509.56635,117564
509.88251,117468
510.1987,117287
510.51486,117064
510.83105,116257
511.14722,116161
511.46338,115738
511.77954,115108
512.0957,114335
512.41187,113987
512.72803,113860
513.04419,114339
513.36035,114222
513.67651,113140
513.99261,110232
514.30878,105228
514.62494,97321
514.9411,87233
515.2572,75596
515.57336,63519
515.88947,51988
516.20563,41567
516.52173,32900
516.83789,26008
517.15399,20633
517.47015,16643
517.78625,13815
518.10236,11720
518.41852,10256
518.73462,9231
519.05072,8498
519.36682,8015
519.68292,7596
519.99902,7296
