358.21649,3719
358.53351,3838
358.85049,3854
359.16748,3852
359.4845,3860
359.80148,3861
360.11847,3911
360.43546,3883
360.75244,3919
361.06943,3943
361.38641,3959
361.7034,3950
362.02039,3999
362.33737,4022
362.65436,4044
362.97134,4076
363.28833,4076
363.60529,4137
363.92227,4133
364.23926,4214
364.55621,4239
364.8732,4271
365.19019,4292
365.50714,4350
365.82413,4447
366.14108,4438
366.45804,4520
366.77502,4566
367.09198,4699
367.40894,4764
367.72592,4784
368.04288,4931
368.35983,5017
368.67679,5158
368.99374,5293
369.3107,5463
369.62766,5585
369.94461,5741
370.26157,5868
370.57852,6076
370.89548,6248
371.21243,6437
371.52936,6536
371.84631,6806
372.16327,6888
372.48019,7057
372.79715,7175
373.11407,7390
373.43103,7402
373.74796,7574
374.06491,7680
374.38184,7809
374.69879,7837
375.01572,7950
375.33264,7984
375.64957,8111
375.96652,8164
376.28345,8222
376.60037,8286
376.9173,8391
377.23422,8375
377.55115,8397
377.86807,8491
378.185,8474
378.50189,8552
378.81882,8571
379.13574,8683
379.45267,8706
379.76956,8755
380.08649,8796
380.40338,8891
380.72031,8948
381.0372,9064
381.35413,9156
381.67102,9205
381.98795,9282
382.30484,9294
382.62173,9265
382.93863,9384
383.25555,9358
383.57245,9289
383.88934,9292
384.20624,9260
384.52313,9215
384.84003,9102
385.15692,9030
385.47382,8940
385.79071,8848
386.10757,8726
386.42447,8555
386.74136,8398
387.05823,8254
387.37512,8085
387.69202,7877
388.00888,7634
388.32578,7472
388.64264,7191
388.9595,6958
389.2764,6765
389.59326,6495
389.91013,6223
390.22699,6014
390.54388,5786
390.86075,5600
391.17761,5427
391.49448,5271
391.81134,5091
392.1282,4980
392.44507,4846
392.7619,4765
393.07877,4630
393.39563,4560
393.71249,4500
394.02933,4439
394.34619,4408
394.66302,4286
394.97989,4275
395.29672,4296
395.61359,4227
395.93042,4209
396.24725,4201
396.56412,4166
396.88095,4129
397.19778,4109
397.51462,4068
397.83145,4094
398.14828,4022
398.46512,4014
398.78195,4043
399.09879,3980
399.41562,4003
399.73245,3961
400.04929,3933
400.36609,3948
400.68292,3891
400.99976,3931
401.31656,3911
401.63339,3896
401.9502,3935
402.26703,3897
402.58383,3861
402.90063,3925
403.21744,3864
403.53427,3919
403.85107,3876
404.16788,3870
404.48468,3861
404.80148,3885
405.11829,3866
405.43509,3892
405.75189,3886
406.0687,3904
406.38547,3895
406.70227,3893
407.01907,3922
407.33588,3930
407.65265,3876
407.96945,3927
408.28622,3904
408.60303,3931
408.9198,3932
409.23657,3923
409.55338,3933
409.87015,3932
410.18692,3922
410.50369,3946
410.82047,3966
411.13724,3959
411.45401,3951
411.77078,3981
412.08755,3967
412.40433,3955
412.7211,3983
413.03784,3966
413.35461,4014
413.67139,3982
413.98813,3950
414.3049,3974
414.62164,4014
414.93842,4011
415.25516,3993
415.5719,3982
415.88867,4045
416.20541,4002
416.52216,4056
416.8389,4010
417.15564,4043
417.47238,4044
417.78912,4001
418.10587,4006
418.42261,4023
418.73935,4046
419.05606,4049
419.3728,4063
419.68954,4047
420.00626,4086
420.323,4066
420.63971,4083
420.95645,4133
421.27316,4086
421.58987,4106
421.90662,4116
422.22333,4144
422.54004,4136
422.85675,4214
423.17346,4167
423.49017,4199
