358.21649	3758
358.53351	3825
358.85049	3898
359.16748	3834
359.4845	3898
359.80148	3886
360.11847	3859
360.43546	3873
360.75244	3920
361.06943	3923
361.38641	3901
361.7034	3988
362.02039	3980
362.33737	4006
362.65436	4047
362.97134	4029
363.28833	4104
363.60529	4086
363.92227	4151
364.23926	4190
364.55621	4190
364.8732	4285
365.19019	4310
365.50714	4362
365.82413	4438
366.14108	4474
366.45804	4516
366.77502	4572
367.09198	4671
367.40894	4693
367.72592	4818
368.04288	4904
368.35983	4976
368.67679	5103
368.99374	5253
369.3107	5374
369.62766	5558
369.94461	5687
370.26157	5844
370.57852	6028
370.89548	6233
371.21243	6373
371.52936	6596
371.84631	6746
372.16327	6901
372.48019	7100
372.79715	7233
373.11407	7398
373.43103	7520
373.74796	7664
374.06491	7768
374.38184	7894
374.69879	7975
375.01572	8090
375.33264	8188
375.64957	8255
375.96652	8331
376.28345	8381
376.60037	8424
376.9173	8510
377.23422	8518
377.55115	8548
377.86807	8583
378.185	8642
378.50189	8658
378.81882	8631
379.13574	8697
379.45267	8736
379.76956	8748
380.08649	8803
380.40338	8773
380.72031	8916
381.0372	8954
381.35413	9036
381.67102	9102
381.98795	9087
382.30484	9190
382.62173	9259
382.93863	9243
383.25555	9264
383.57245	9212
383.88934	9251
384.20624	9203
384.52313	9197
384.84003	9101
385.15692	9034
385.47382	8980
385.79071	8884
386.10757	8801
386.42447	8594
386.74136	8562
387.05823	8337
387.37512	8159
387.69202	8021
388.00888	7815
388.32578	7578
388.64264	7348
388.9595	7202
389.2764	6931
389.59326	6677
389.91013	6444
390.22699	6245
390.54388	5982
390.86075	5775
391.17761	5584
391.49448	5420
391.81134	5256
392.1282	5087
392.44507	5019
392.7619	4815
393.07877	4738
393.39563	4651
393.71249	4589
394.02933	4455
394.34619	4419
394.66302	4407
394.97989	4287
395.29672	4279
395.61359	4257
395.93042	4213
396.24725	4156
396.56412	4155
396.88095	4152
397.19778	4082
397.51462	4118
397.83145	4096
398.14828	4105
398.46512	4055
398.78195	4031
399.09879	3970
399.41562	3976
399.73245	3961
400.04929	3977
