Wvl (nm)
359.76000000000005
361.35893333333337
362.9578666666667
364.5568
366.15573333333333
367.7546666666667
369.35360000000003
370.9525333333333
372.5514666666667
374.1504
375.74933333333337
377.34826666666675
378.9472
380.54613333333333
382.14506666666665
383.744
385.34293333333335
386.94186666666667
388.5408
390.1397333333333
391.7386666666667
393.3376
394.93653333333333
396.53546666666665
398.13439999999997
399.73333333333335
401.33226666666667
402.9312
404.53013333333337
406.1290666666667
407.728
409.3269333333334
410.92586666666665
412.5248
414.12373333333335
415.72266666666667
417.32160000000005
418.9205333333333
420.51946666666674
422.1184
423.7173333333334
425.3162666666667
426.91519999999997
428.51413333333335
430.11306666666667
431.712
433.3109333333334
434.9098666666667
436.50880000000006
438.10773333333333
439.7066666666667
441.3056
442.90453333333335
444.5034666666667
446.1024
447.70133333333337
449.3002666666667
450.8992
452.4981333333333
454.09706666666665
455.696
457.2949333333334
458.89386666666667
460.49280000000005
462.09173333333337
463.69066666666663
465.2896
466.8885333333333
468.4874666666667
470.08639999999997
471.6853333333334
473.2842666666667
474.8832
476.48213333333337
478.0810666666667
479.68
481.2789333333333
482.8778666666667
484.47679999999997
486.0757333333333
487.67466666666667
489.27360000000004
490.8725333333334
492.4714666666667
494.0704
495.6693333333334
497.26826666666676
498.8672
500.46613333333335
502.06506666666667
503.66400000000004
505.26293333333336
506.8618666666667
508.4608
510.0597333333334
511.6586666666667
513.2576
514.8565333333335
516.4554666666667
518.0544
519.6533333333334
